project_id,project_name,program_group,project_start_date,project_completion_date,extended_affordability_status,prevailing_wage_status,extremely_low_income_units,very_low_income,low_income_units,moderate_income,middle_income,other,counted_rental_units,counted_homeownership_units,all_counted_units,total_units,senior_units,planned_tax_benefit
66054,230 EAST 124 STREET,Multifamily Incentives Program,2017-09-18T00:00:00.000,2017-09-18T00:00:00.000,No,Non Prevailing Wage,0,0,5,0,0,0,5,0,5,20,0,421a
66055,267 ROGERS AVENUE,Multifamily Incentives Program,2017-09-07T00:00:00.000,2019-03-20T00:00:00.000,No,Non Prevailing Wage,0,0,33,0,0,0,33,0,33,165,0,421a
66056,40 WEST 126 STREET,Multifamily Incentives Program,2017-07-13T00:00:00.000,2017-12-05T00:00:00.000,No,Non Prevailing Wage,0,0,2,0,0,0,2,0,2,8,0,421a
66057,452 LAFAYETTE AVENUE,Multifamily Incentives Program,2017-07-10T00:00:00.000,2017-07-10T00:00:00.000,No,Non Prevailing Wage,0,0,2,0,0,0,2,0,2,8,0,421a
66058,605 WEST 42ND STREET PHASE II,Multifamily Incentives Program,2017-09-29T00:00:00.000,2017-09-29T00:00:00.000,No,Non Prevailing Wage,0,0,0,59,0,0,59,0,59,1175,0,421a
66059,810 FLUSHING AVENUE,Multifamily Incentives Program,2017-09-05T00:00:00.000,2017-09-05T00:00:00.000,No,Non Prevailing Wage,0,0,9,0,0,0,9,0,9,42,0,421a
66060,1 COLUMBUS PLACE,Multifamily Incentives Program,2017-09-18T00:00:00.000,2018-11-30T00:00:00.000,Yes,Non Prevailing Wage,0,0,0,0,37,0,37,0,37,729,0,421a
66099,21-10 31ST AVE,Multifamily Incentives Program,2019-10-02T00:00:00.000,,No,Non Prevailing Wage,0,0,2,0,0,0,2,0,2,14,0,421a
66102,1613 REALTY LTD.GHPP.FY20,Multifamily Finance Program,2019-12-20T00:00:00.000,2023-02-06T00:00:00.000,No,Non Prevailing Wage,1,9,21,0,0,1,32,0,32,32,0,J-51
66105,BRONX PRO.1080 WASHINGTON AVE,Multifamily Finance Program,2019-03-26T00:00:00.000,2021-10-15T00:00:00.000,No,Prevailing Wage,153,0,0,0,0,1,154,0,154,154,153,420c
66107,CONFIDENTIAL,Confidential,2017-11-03T00:00:00.000,2018-02-09T00:00:00.000,No,Non Prevailing Wage,0,0,0,3,0,0,0,3,3,3,1,
66137,HP W53 HDFC.HUDMF.FY 19,Multifamily Finance Program,2019-09-23T00:00:00.000,2019-09-23T00:00:00.000,No,Non Prevailing Wage,27,10,2,1,0,1,41,0,41,41,0,Article XI
66142,CONFIDENTIAL,Confidential,2017-10-06T00:00:00.000,2017-11-21T00:00:00.000,No,Non Prevailing Wage,0,2,0,0,0,0,0,2,2,2,1,
66144,AQUINAS APARTMENTS LP.PLP.FY19,Multifamily Finance Program,2018-11-21T00:00:00.000,,No,Non Prevailing Wage,3,43,32,0,0,2,80,0,80,101,0,420c
66145,BK UNION AVENUE CLUSTER LLC.PLP.FY18,Multifamily Finance Program,2018-06-29T00:00:00.000,2021-04-29T00:00:00.000,No,Non Prevailing Wage,3,79,39,0,0,3,124,0,124,124,0,420c
66189,540 FULTON STREET,Multifamily Incentives Program,2018-12-07T00:00:00.000,2023-10-10T00:00:00.000,No,Non Prevailing Wage,0,0,28,0,0,0,28,0,28,327,0,421a
66212,BRKG GND. 90 SANDS STREET,Multifamily Finance Program,2020-10-22T00:00:00.000,2022-07-29T00:00:00.000,No,Non Prevailing Wage,314,9,18,149,0,1,491,0,491,491,0,Article XI
66225,MORNINGSIDE CLUSTER,Multifamily Finance Program,2022-12-28T00:00:00.000,,No,Non Prevailing Wage,0,0,0,36,0,0,0,36,36,36,0,Article XI
66264,7-9 E 30TH STREET,Multifamily Incentives Program,2019-04-25T00:00:00.000,,No,Non Prevailing Wage,0,0,5,0,10,0,15,0,15,49,0,421a
66268,1134 FULTON STREET,Multifamily Incentives Program,2018-03-15T00:00:00.000,2020-11-09T00:00:00.000,No,Non Prevailing Wage,0,0,34,0,21,0,55,0,55,182,0,421a
66323,CONFIDENTIAL,Confidential,2017-11-08T00:00:00.000,2017-11-08T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
66324,CONFIDENTIAL,Confidential,2017-11-08T00:00:00.000,2017-11-08T00:00:00.000,No,Non Prevailing Wage,0,0,0,1,0,0,0,1,1,1,0,
66325,CONFIDENTIAL,Confidential,2017-11-13T00:00:00.000,2017-11-13T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
66330,CONFIDENTIAL,Confidential,2017-11-15T00:00:00.000,2017-11-15T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
66331,CONFIDENTIAL,Confidential,2017-11-16T00:00:00.000,2017-11-16T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
66332,CONFIDENTIAL,Confidential,2017-11-17T00:00:00.000,2017-11-17T00:00:00.000,No,Non Prevailing Wage,0,0,0,1,0,0,0,1,1,1,0,
66333,CONFIDENTIAL,Confidential,2017-11-20T00:00:00.000,2017-11-20T00:00:00.000,No,Non Prevailing Wage,0,0,0,1,0,0,0,1,1,1,0,
66336,CONFIDENTIAL,Confidential,2017-11-22T00:00:00.000,2017-11-22T00:00:00.000,No,Non Prevailing Wage,0,0,0,1,0,0,0,1,1,1,0,
66337,CONFIDENTIAL,Confidential,2017-11-22T00:00:00.000,2017-11-22T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
66338,CONFIDENTIAL,Confidential,2017-11-29T00:00:00.000,2017-11-29T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
66339,CONFIDENTIAL,Confidential,2017-11-29T00:00:00.000,2017-11-29T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
66340,CONFIDENTIAL,Confidential,2017-11-29T00:00:00.000,2017-11-29T00:00:00.000,No,Non Prevailing Wage,0,0,0,1,0,0,0,1,1,1,0,
66341,CONFIDENTIAL,Confidential,2017-11-30T00:00:00.000,2017-11-30T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
66342,64 SCHOLES STREET,Multifamily Incentives Program,2018-12-13T00:00:00.000,2023-04-06T00:00:00.000,No,Non Prevailing Wage,0,0,64,0,0,0,64,0,64,65,0,420c
66422,10 LEXINGTON AVENUE,Multifamily Incentives Program,2017-10-06T00:00:00.000,2017-10-06T00:00:00.000,No,Non Prevailing Wage,0,0,17,0,0,0,17,0,17,81,0,421a
66438,CONFIDENTIAL,Confidential,2017-12-04T00:00:00.000,2017-12-04T00:00:00.000,No,Non Prevailing Wage,0,0,0,1,0,0,0,1,1,1,0,
66446,CONFIDENTIAL,Confidential,2017-12-13T00:00:00.000,2017-12-13T00:00:00.000,No,Non Prevailing Wage,0,0,0,1,0,0,0,1,1,1,0,
66455,CONFIDENTIAL,Confidential,2017-12-14T00:00:00.000,2017-12-14T00:00:00.000,No,Non Prevailing Wage,0,0,0,1,0,0,0,1,1,1,0,
66457,CONFIDENTIAL,Confidential,2017-12-18T00:00:00.000,2017-12-18T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
66459,CONFIDENTIAL,Confidential,2017-12-18T00:00:00.000,2017-12-18T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
66460,CONFIDENTIAL,Confidential,2017-12-18T00:00:00.000,2017-12-18T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
66556,BEREAN HDFC.HUDMF.FY18,Multifamily Finance Program,2018-06-25T00:00:00.000,2018-06-25T00:00:00.000,Yes,Non Prevailing Wage,67,8,1,0,0,1,77,0,77,77,77,Article XI
66558,1097 GLENMORE AVE.GHPP.FY18,Multifamily Finance Program,2018-06-07T00:00:00.000,2022-12-29T00:00:00.000,No,Non Prevailing Wage,0,4,0,1,0,0,5,0,5,5,0,J-51 Enriched
66563,7TH AVENUE HDFC.FY19.PLP,Multifamily Finance Program,2019-06-28T00:00:00.000,2019-06-28T00:00:00.000,Yes,Non Prevailing Wage,0,2,9,7,0,0,18,0,18,18,0,Article XI
66564,1314 SENECA HDFC.HPO.FY18,Multifamily Finance Program,2018-06-20T00:00:00.000,2018-06-20T00:00:00.000,Yes,Non Prevailing Wage,2,3,42,12,0,1,60,0,60,60,13,Article XI
66565,MHANY DUMONT HDFC.PLP.FY19,Multifamily Finance Program,2019-06-21T00:00:00.000,2021-02-02T00:00:00.000,No,Non Prevailing Wage,3,19,20,2,0,1,45,0,45,45,22,Article XI
66569,975 LIBERTY AVENUE,Multifamily Incentives Program,2018-07-13T00:00:00.000,,No,Non Prevailing Wage,0,5,5,0,3,0,13,0,13,41,0,421a
66571,50-11 QUEENS BLVD,Multifamily Incentives Program,2018-12-06T00:00:00.000,,No,Non Prevailing Wage,0,0,14,0,9,0,23,0,23,75,0,421a
66573,HP 451 EAST 116TH STREET HDFC. HPO.FY19,Multifamily Finance Program,2019-04-04T00:00:00.000,2019-04-04T00:00:00.000,Yes,Non Prevailing Wage,1,4,25,22,0,1,53,0,53,53,0,Article XI
66574,388 RICHMOND TERRACE.HPO.FY20,Multifamily Finance Program,2020-04-01T00:00:00.000,2020-04-01T00:00:00.000,Yes,Non Prevailing Wage,0,2,99,20,0,1,122,0,122,122,0,Article XI
66586,STRYCKER'S BAY,Multifamily Finance Program,2017-10-30T00:00:00.000,2020-02-03T00:00:00.000,No,Non Prevailing Wage,0,166,68,0,0,0,0,234,234,234,0,Article II
66588,DAYTON BEACH PARK,Multifamily Finance Program,2017-11-28T00:00:00.000,2021-06-30T00:00:00.000,No,Non Prevailing Wage,0,1029,120,0,0,0,0,1149,1149,1149,0,Article II
66601,266 WEST 96TH STREET,Multifamily Finance Program,2021-12-16T00:00:00.000,2024-05-31T00:00:00.000,No,Non Prevailing Wage,11,0,21,35,0,1,68,0,68,171,0,421a
66619,148-18 HILLSIDE AVENUE,Multifamily Incentives Program,2022-04-06T00:00:00.000,,No,Non Prevailing Wage,0,0,16,0,0,0,16,0,16,80,0,421a
66644,EBENEZER PLAZA PHASE 1B,Multifamily Finance Program,2019-06-27T00:00:00.000,2023-03-10T00:00:00.000,No,Non Prevailing Wage,30,24,64,0,0,0,118,0,118,118,0,420c
66645,PROJECT RENEWAL. 2880 JEROME AVE,Multifamily Finance Program,2022-10-19T00:00:00.000,,No,Non Prevailing Wage,94,17,5,0,0,0,116,0,116,116,55,420c
66651,FOXY.2016 ARTHUR AVENUE,Multifamily Finance Program,2018-12-20T00:00:00.000,2021-06-29T00:00:00.000,No,Prevailing Wage,176,0,0,0,0,1,177,0,177,177,176,420c
66653,CAMBER. 3-11 W118TH ST. VICTORY PLAZA,Multifamily Finance Program,2018-12-27T00:00:00.000,2021-03-04T00:00:00.000,No,Prevailing Wage,135,0,0,0,0,1,136,0,136,136,135,420c
66669,645 BARRETTO STREET HDFC.GHPP.FY19,Multifamily Finance Program,2019-04-11T00:00:00.000,2024-06-24T00:00:00.000,No,Non Prevailing Wage,6,41,0,0,0,1,7,41,48,48,0,Article XI
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,Multifamily Finance Program,2019-06-27T00:00:00.000,2024-06-25T00:00:00.000,No,Non Prevailing Wage,64,298,147,4,0,11,524,0,524,524,41,Article XI
66689,CONFIDENTIAL,Confidential,2018-01-05T00:00:00.000,2018-05-18T00:00:00.000,No,Non Prevailing Wage,0,0,0,3,0,0,0,3,3,3,1,
66702,225 W 28TH STREET,Multifamily Incentives Program,2018-04-03T00:00:00.000,,No,Non Prevailing Wage,0,0,35,0,0,0,35,0,35,112,0,421a
66717,CONFIDENTIAL,Confidential,2018-01-24T00:00:00.000,2018-05-15T00:00:00.000,No,Non Prevailing Wage,0,0,0,3,0,0,0,3,3,3,1,
66720,J2,Multifamily Finance Program,2019-12-24T00:00:00.000,2022-08-09T00:00:00.000,No,Non Prevailing Wage,53,163,0,190,0,2,408,0,408,543,0,Article XI
66721,ROBESON APARTMENTS HDFC.HUDMF.FY18,Multifamily Finance Program,2018-06-29T00:00:00.000,2018-06-29T00:00:00.000,Yes,Non Prevailing Wage,63,12,4,0,0,2,81,0,81,81,0,Article XI
66722,CALVARY BAPTIST. HUDMF. FY20,Multifamily Finance Program,2020-12-17T00:00:00.000,,No,Non Prevailing Wage,95,4,0,0,0,1,100,0,100,100,99,420c
66723,JAMIES PLACE HDFC. HUDMF. FY18,Multifamily Finance Program,2018-07-02T00:00:00.000,2018-07-02T00:00:00.000,Yes,Non Prevailing Wage,97,18,8,1,0,2,126,0,126,126,0,Article XI
66740,60 NORFOLK,Multifamily Finance Program,2021-04-23T00:00:00.000,2022-12-20T00:00:00.000,No,Non Prevailing Wage,18,48,48,0,0,1,115,0,115,117,114,420c
66751,TWIN PARKS TERRACE,Multifamily Finance Program,2020-12-29T00:00:00.000,2023-04-13T00:00:00.000,No,Non Prevailing Wage,46,48,87,0,0,1,182,0,182,182,0,420c
66752,869 MYRTLE AVENUE,Multifamily Incentives Program,2018-09-20T00:00:00.000,2022-08-30T00:00:00.000,No,Non Prevailing Wage,0,0,58,0,0,0,0,58,58,59,0,421a
66753,CONFIDENTIAL,Confidential,2018-01-09T00:00:00.000,2018-01-09T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
66754,CONFIDENTIAL,Confidential,2018-01-11T00:00:00.000,2018-01-11T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
66758,CONFIDENTIAL,Confidential,2018-01-12T00:00:00.000,2018-01-12T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
66763,CONFIDENTIAL,Confidential,2018-01-17T00:00:00.000,2018-01-17T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
66765,CONFIDENTIAL,Confidential,2018-01-19T00:00:00.000,2018-01-19T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
66766,30 KENT STREET,Multifamily Incentives Program,2019-05-29T00:00:00.000,2022-09-13T00:00:00.000,No,Non Prevailing Wage,0,0,6,0,0,0,6,0,6,80,0,421a
66769,1414 CENTRAL AVENUE,Multifamily Finance Program,2018-06-29T00:00:00.000,2023-01-18T00:00:00.000,No,Non Prevailing Wage,30,30,81,0,0,1,142,0,142,142,0,420c
66770,146 BAYARD STREET,Multifamily Incentives Program,2019-03-29T00:00:00.000,2023-08-11T00:00:00.000,No,Non Prevailing Wage,0,0,8,0,6,0,14,0,14,46,0,421a
66789,JOE UPTOWN LLC - PHASE 1.YR15.FY22,Multifamily Finance Program,2022-06-30T00:00:00.000,2024-05-07T00:00:00.000,No,Non Prevailing Wage,35,66,14,0,0,1,116,0,116,116,5,420c
66805,TRIPLE HDFC.HPO.FY19,Multifamily Finance Program,2018-09-27T00:00:00.000,2019-10-11T00:00:00.000,No,Non Prevailing Wage,1,0,55,8,4,1,69,0,69,69,0,Article XI
66807,EAST BROOKLYN NCP,Small Homes Program,2020-09-25T00:00:00.000,2023-10-12T00:00:00.000,No,Non Prevailing Wage,6,11,24,0,0,1,42,0,42,42,0,
66810,NEW LIFE HOMES HDFC.YR15.FY18,Multifamily Finance Program,2018-06-25T00:00:00.000,2018-06-25T00:00:00.000,Yes,Non Prevailing Wage,42,8,4,0,0,1,55,0,55,55,0,420c
66834,EAST VILLAGE II HDFC.HUDMF.FY18,Multifamily Finance Program,2018-06-29T00:00:00.000,2020-10-01T00:00:00.000,No,Non Prevailing Wage,68,16,6,0,1,0,91,0,91,91,3,Article XI
66836,INWOOD HOUSING HDFC.HUDMF.FY18,Multifamily Finance Program,2018-07-02T00:00:00.000,2018-07-02T00:00:00.000,Yes,Non Prevailing Wage,73,14,3,4,0,1,95,0,95,95,0,Article XI
66846,CONFIDENTIAL,Confidential,2018-02-22T00:00:00.000,2018-02-22T00:00:00.000,No,Non Prevailing Wage,0,0,0,1,0,0,0,1,1,1,0,
66848,CONFIDENTIAL,Confidential,2018-02-27T00:00:00.000,2018-02-27T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
66858,50 PENN,Multifamily Finance Program,2019-04-26T00:00:00.000,2023-02-15T00:00:00.000,No,Non Prevailing Wage,22,66,87,42,0,1,218,0,218,218,0,420c
66879,COMPASS 6,Multifamily Finance Program,2020-12-17T00:00:00.000,,No,Non Prevailing Wage,71,60,129,0,0,1,261,0,261,261,0,420c
66889,CONFIDENTIAL,Confidential,2018-02-28T00:00:00.000,2018-06-15T00:00:00.000,No,Non Prevailing Wage,0,0,0,4,0,0,0,4,4,4,1,
66901,BROOKLYN BRIDGE PARK PIER 6,Multifamily Incentives Program,2018-04-17T00:00:00.000,,No,Non Prevailing Wage,0,0,25,0,75,0,100,0,100,266,0,
66903,INWOOD LIBRARY,Multifamily Finance Program,2021-04-29T00:00:00.000,,No,Non Prevailing Wage,44,35,94,0,0,1,174,0,174,174,0,420c
66904,LOGAN FOUNTAIN,Multifamily Finance Program,2022-06-16T00:00:00.000,,No,Non Prevailing Wage,105,23,45,0,0,1,174,0,174,174,0,420c
66909,111 WILLOW AVENUE,Multifamily Finance Program,2021-06-30T00:00:00.000,,No,Non Prevailing Wage,33,40,59,0,0,1,133,0,133,133,0,420c
66911,HUDSON PIERS HDFC.HUDMF.FY18,Multifamily Finance Program,2018-07-02T00:00:00.000,2018-07-02T00:00:00.000,Yes,Non Prevailing Wage,65,8,5,5,0,0,83,0,83,83,0,Article XI
66928,HELP. 282 HINSDALE STREET. 515 BLAKE AVENUE BUILDING B,Multifamily Finance Program,2021-12-08T00:00:00.000,,No,Non Prevailing Wage,43,0,27,0,0,1,71,0,71,71,0,420c
66929,9 ARGYLE ROAD HDFC.GHPP.FY19,Multifamily Finance Program,2018-12-18T00:00:00.000,,No,Non Prevailing Wage,0,12,0,0,0,0,0,12,12,12,0,Article XI
66931,2178 BERGEN STREET,Multifamily Incentives Program,2018-12-27T00:00:00.000,2020-08-20T00:00:00.000,No,Non Prevailing Wage,0,7,0,0,3,0,10,0,10,33,0,421a
66933,BRISA. 13-38 CENTRAL AVE. GRACE'S PLACE,Multifamily Finance Program,2023-12-15T00:00:00.000,,No,Prevailing Wage,81,0,0,0,0,1,82,0,82,82,81,420c
66940,340 SOUTH THIRD STREET HDFC.GHPP.FY21,Multifamily Finance Program,2020-12-28T00:00:00.000,,No,Non Prevailing Wage,31,10,0,0,0,0,41,0,41,41,5,Article XI
66947,1050 MANHATTAN AVENUE,Multifamily Incentives Program,2018-05-15T00:00:00.000,,No,Non Prevailing Wage,0,0,18,0,9,0,27,0,27,90,0,421a
66956,FORTUNE. 107-111 EAST 123RD STREET,Multifamily Finance Program,2024-03-08T00:00:00.000,,No,Non Prevailing Wage,60,10,11,0,0,1,82,0,82,82,0,420c
66970,HUNTERS POINT SOUTH PARCELS F AND G,Multifamily Finance Program,2019-12-20T00:00:00.000,2022-09-20T00:00:00.000,No,Non Prevailing Wage,170,111,57,227,282,2,849,0,849,1132,98,Article XI
66974,CONFIDENTIAL,Confidential,2018-03-12T00:00:00.000,2018-03-12T00:00:00.000,No,Non Prevailing Wage,0,1,0,0,0,0,0,1,1,1,0,
66977,CONFIDENTIAL,Confidential,2018-03-13T00:00:00.000,2018-03-13T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
66981,CONFIDENTIAL,Confidential,2018-03-20T00:00:00.000,2018-03-20T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
66983,CONFIDENTIAL,Confidential,2018-03-22T00:00:00.000,2018-03-22T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
66985,RED HOOK GARDENS-ARTICLE XI,Multifamily Incentives Program,2018-07-02T00:00:00.000,2018-07-02T00:00:00.000,Yes,Non Prevailing Wage,38,8,10,0,6,0,62,0,62,62,0,Article XI
66986,CONFIDENTIAL,Confidential,2018-03-30T00:00:00.000,2018-03-30T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
66987,CONFIDENTIAL,Confidential,2018-03-22T00:00:00.000,2018-03-22T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
67005,IMPACCT BK. 776-780 MYRTLE AVE,Multifamily Finance Program,2022-12-22T00:00:00.000,,No,Non Prevailing Wage,36,8,15,0,0,1,60,0,60,60,0,420c
67006,16 CHARLES PLACE,Multifamily Incentives Program,2018-02-12T00:00:00.000,2019-03-29T00:00:00.000,No,Non Prevailing Wage,0,0,8,0,0,0,8,0,8,39,0,421a
67007,198 19TH STREET,Multifamily Incentives Program,2018-01-05T00:00:00.000,2018-01-05T00:00:00.000,No,Non Prevailing Wage,0,0,6,0,0,0,6,0,6,29,0,421a
67008,1992 THIRD AVENUE APARTMENTS,Multifamily Incentives Program,2018-02-18T00:00:00.000,2018-08-09T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,5,0,5,0,5,15,0,421a
67009,22 MELROSE STREET,Multifamily Incentives Program,2018-01-31T00:00:00.000,2018-01-31T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,3,0,3,0,3,8,0,421a
67010,245 EAST 115 STREET,Multifamily Incentives Program,2018-01-10T00:00:00.000,2020-02-18T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,4,0,4,0,4,13,0,421a
67011,2547 CRUGER AVENUE,Multifamily Incentives Program,2018-01-11T00:00:00.000,2018-07-23T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,5,0,5,0,5,15,0,421a
67012,869 PARK AVENUE,Multifamily Incentives Program,2018-01-04T00:00:00.000,2018-01-24T00:00:00.000,No,Non Prevailing Wage,0,0,9,0,0,0,9,0,9,44,0,421a
67013,ST. LUCY'S APARTMENTS,Multifamily Finance Program,2018-01-31T00:00:00.000,2018-01-31T00:00:00.000,Yes,Non Prevailing Wage,0,0,74,25,0,1,100,0,100,100,0,Article XI
67051,56 AINSLIE STREET,Multifamily Incentives Program,2019-03-28T00:00:00.000,2022-01-27T00:00:00.000,No,Non Prevailing Wage,0,0,5,0,4,0,9,0,9,27,0,421a
67056,CONFIDENTIAL,Confidential,2018-01-22T00:00:00.000,2018-03-23T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
67103,214 WEST 72ND STREET,Multifamily Incentives Program,2019-04-18T00:00:00.000,,No,Non Prevailing Wage,0,0,1,0,0,0,1,0,1,18,0,
67125,IMPACCT. 811-817 LEXINGTON AVENUE,Multifamily Finance Program,2021-05-11T00:00:00.000,2024-03-19T00:00:00.000,No,Prevailing Wage,63,0,0,0,0,1,64,0,64,64,63,420c
67129,TSINY. 161-01 89TH AVENUE. MONICA HOUSE,Multifamily Finance Program,2019-06-28T00:00:00.000,2023-06-28T00:00:00.000,No,Non Prevailing Wage,50,19,0,0,0,1,70,0,70,70,27,420c
67130,COMMUNITY ACCESS. 1159 RIVER AVENUE,Multifamily Finance Program,2019-12-18T00:00:00.000,,No,Non Prevailing Wage,148,0,96,0,0,1,245,0,245,245,0,420c
67134,111 W 71ST STREET,Multifamily Incentives Program,2019-04-29T00:00:00.000,2020-11-13T00:00:00.000,No,Non Prevailing Wage,0,0,111,0,0,0,111,0,111,113,0,
67145,CONFIDENTIAL,Confidential,2018-04-05T00:00:00.000,2018-04-05T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
67146,CONFIDENTIAL,Confidential,2018-04-06T00:00:00.000,2018-04-06T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
67152,CONFIDENTIAL,Confidential,2018-04-11T00:00:00.000,2018-04-11T00:00:00.000,No,Non Prevailing Wage,0,1,0,0,0,0,0,1,1,1,0,
67154,2126 MAPES AVENUE,Small Homes Program,2019-06-26T00:00:00.000,2021-01-13T00:00:00.000,No,Non Prevailing Wage,8,4,17,0,0,1,30,0,30,30,0,420c
67156,CONFIDENTIAL,Confidential,2018-04-13T00:00:00.000,2018-04-13T00:00:00.000,No,Non Prevailing Wage,0,0,0,1,0,0,0,1,1,1,0,
67158,CONFIDENTIAL,Confidential,2018-04-18T00:00:00.000,2018-04-18T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
67159,CONFIDENTIAL,Confidential,2018-04-02T00:00:00.000,2018-04-02T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
67161,CONFIDENTIAL,Confidential,2018-04-25T00:00:00.000,2018-04-25T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
67162,CONFIDENTIAL,Confidential,2018-02-15T00:00:00.000,2018-02-15T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
67189,CONFIDENTIAL,Confidential,2018-05-16T00:00:00.000,2018-10-01T00:00:00.000,No,Non Prevailing Wage,0,0,0,4,0,0,0,4,4,4,1,
67200,WEEKSVILLE,Small Homes Program,2022-08-19T00:00:00.000,,No,Non Prevailing Wage,10,21,13,0,0,1,45,0,45,45,26,420c
67201,HABITAT NET ZERO,Multifamily Finance Program,2022-02-23T00:00:00.000,,No,Non Prevailing Wage,0,0,9,7,0,0,0,16,16,16,0,Article XI
67224,CONFIDENTIAL,Confidential,2018-05-02T00:00:00.000,2018-05-02T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
67225,CONFIDENTIAL,Confidential,2018-05-04T00:00:00.000,2018-05-04T00:00:00.000,No,Non Prevailing Wage,0,0,0,1,0,0,0,1,1,1,0,
67226,CONFIDENTIAL,Confidential,2018-05-09T00:00:00.000,2018-05-09T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
67227,CONFIDENTIAL,Confidential,2018-05-08T00:00:00.000,2018-05-08T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
67228,CONFIDENTIAL,Confidential,2018-05-15T00:00:00.000,2018-05-15T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
67229,CONFIDENTIAL,Confidential,2018-05-21T00:00:00.000,2018-05-21T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
67231,WEST END. 483 WEST END AVE. WEST END INTERGENERATIONAL,Multifamily Finance Program,2018-06-22T00:00:00.000,2018-06-22T00:00:00.000,Yes,Non Prevailing Wage,24,0,16,0,0,0,40,0,40,40,0,
67268,875 4 AVE,Multifamily Incentives Program,2021-02-24T00:00:00.000,,No,Non Prevailing Wage,0,0,27,0,18,0,45,0,45,150,0,421a
67271,CONFIDENTIAL,Confidential,2018-06-18T00:00:00.000,2018-06-18T00:00:00.000,No,Non Prevailing Wage,0,1,0,0,0,0,0,1,1,1,0,
67272,CONFIDENTIAL,Confidential,2018-06-06T00:00:00.000,2018-06-06T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
67273,CONFIDENTIAL,Confidential,2018-06-04T00:00:00.000,2018-06-04T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
67275,CONFIDENTIAL,Confidential,2018-06-08T00:00:00.000,2018-06-08T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
67278,CONFIDENTIAL,Confidential,2018-06-22T00:00:00.000,2018-06-22T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
